"taxonUUID","taxonRank","kingdom","simplifiedScientificName","current_redlistTW","suggested_redlistTW","source_process"
"2ed0f7c4-abe5-4ba6-82e9-0f8b2065446e","species","Plantae","Hippobroma longiflora","NA",NA,"corrected_redlistTW"
"d3cc6af8-cb36-4046-b950-89459c54b5f4","species","Plantae","Peracarpa carnosa","LC","NLC","corrected_redlistTW"
"917d0e8d-73da-409f-9496-47797989665b","species","Plantae","Nymphoides aurantiaca","CR","NCR","corrected_redlistTW"
"f8c8a860-313b-4bc1-965d-e55f00ad041b","species","Plantae","Nymphoides indica","EN","NEN","corrected_redlistTW"
"ff4356ee-18f3-49ff-81f0-f22070b52e73","species","Plantae","Nymphoides peltata","NA",NA,"corrected_redlistTW"
"5dd7795e-2b55-4c94-95d2-3a43c8e9743b","species","Plantae","Scaevola hainanensis","CR","NCR","corrected_redlistTW"
"929d7cc2-c8f9-413b-8111-a2a52918966a","species","Plantae","Scaevola taccada","LC","NLC","corrected_redlistTW"
"cacd8406-7c2f-4721-b389-a61cb4a71cb0","species","Plantae","Senecio crataegifolius","VU","NVU","corrected_redlistTW"
"0675cdec-5f1a-41aa-bcb4-5ed4e5e6d062","species","Plantae","Senecio morrisonensis","LC","NLC","corrected_redlistTW"
"907e8dcd-6096-4289-8fef-a6023c6f9972","species","Plantae","Senecio taitungensis","LC","NLC","corrected_redlistTW"
"cf6eef22-dee2-45c8-b876-b185cf995f2d","species","Plantae","Senecio tarokoensis","EN","NEN","corrected_redlistTW"
"eebf55f2-f963-465e-8c36-4aaaa1a51f6d","species","Plantae","Senecio vulgaris","NA",NA,"corrected_redlistTW"
"cbe2b4e8-b998-49cd-aa54-f924c8db9459","species","Plantae","Vernonia cinerea","LC","NLC","corrected_redlistTW"
"c034d411-f971-4ac3-a1c6-56b6b82bbdc2","species","Plantae","Vernonia elliptica","NA",NA,"corrected_redlistTW"
"f2d428f0-6015-469c-8e12-97945b0aaa26","species","Plantae","Vernonia gratiosa","LC","NLC","corrected_redlistTW"
"1f840b98-d347-44ba-9b95-612296298de5","species","Plantae","Vernonia maritima","VU","NVU","corrected_redlistTW"
"d5c84c98-ccf1-48dc-9b62-4c25dd4f91ee","species","Plantae","Gymnanthemum amygdalinum","NA","","corrected_redlistTW"
"6a68300e-8323-4bee-bf93-1a491469e319","species","Plantae","Eupatorium amabile","LC","NLC","corrected_redlistTW"
"c793b5d4-020f-4b38-80a6-3202843472de","species","Plantae","Eupatorium hualienense","NT","NNT","corrected_redlistTW"
"f4d42d4c-2773-4045-854d-6292258f3831","species","Plantae","Eupatorium lindleyanum","VU","NVU","corrected_redlistTW"
"061444ed-dc7e-4106-affa-4c54fb1687c4","species","Plantae","Artemisia anomala","NT","NNT","corrected_redlistTW"
"d3e7c806-1b2c-4217-8eb5-fb15cae07ca3","species","Plantae","Artemisia capillaris","LC","NLC","corrected_redlistTW"
"031afeb1-f72a-4cb2-b6ad-559c973d5172","species","Plantae","Artemisia chingii","LC","NLC","corrected_redlistTW"
"19d69383-16c4-49c9-882c-913666b70a4b","species","Plantae","Artemisia fukudo","LC","NLC","corrected_redlistTW"
"b5d28bbc-5bc1-4494-a137-6abc06c52224","species","Plantae","Artemisia indica","LC","NLC","corrected_redlistTW"
"75db19e8-00a1-4e14-9276-d17a560bef81","species","Plantae","Artemisia japonica","LC","NLC","corrected_redlistTW"
"ef6c3ab2-38d7-4ce8-943a-6aed95cad02c","species","Plantae","Artemisia kawakamii","LC","NLC","corrected_redlistTW"
"926fe99a-75e0-46d7-9706-8b65743e51f6","species","Plantae","Artemisia lancea","LC","NLC","corrected_redlistTW"
"b194cf22-d3ae-4ae6-9713-5146b0a5662c","species","Plantae","Artemisia niitakayamensis","LC","NLC","corrected_redlistTW"
"f966186a-8177-4e3a-afd6-eaea4e8a6fa3","species","Plantae","Artemisia simulans","LC","NLC","corrected_redlistTW"
"b550e004-40fe-4b57-aaa7-73a7954b79b9","species","Plantae","Artemisia tsugitakaensis","LC","NLC","corrected_redlistTW"
"cb590ca2-b331-4832-8b25-eec73a27fa7d","species","Plantae","Mikania micrantha","NA",NA,"corrected_redlistTW"
"b8d2bb0c-8fe2-49bc-a33b-65d5e48c7daf","species","Plantae","Saussurea kanzanensis","VU","NVU","corrected_redlistTW"
"b5d1affc-4a4b-4cf6-95a8-6a03c61775c7","species","Plantae","Cirsium hosokawae","LC","NLC","corrected_redlistTW"
"f9c26696-f721-4523-bf07-79b6f84d45d1","species","Plantae","Cirsium japonicum","","NLC","corrected_redlistTW"
"892b117b-2df2-466e-ada5-754c2b1d9776","species","Plantae","Cirsium lineare","EN","NEN","corrected_redlistTW"
"366db882-5987-4d27-a444-40d41026b451","species","Plantae","Cirsium suzukii","LC","NLC","corrected_redlistTW"
"5aaf0640-1ada-4fc6-af6d-6cc0f6080ed5","species","Plantae","Bidens biternata","LC","NLC","corrected_redlistTW"
"7d799980-8717-4326-97f9-9b4e496387e2","species","Plantae","Bidens pilosa","LC","NLC","corrected_redlistTW"
"131d45a1-9ec6-4de4-9aaf-07386b4610df","species","Plantae","Aster chingshuiensis","EN","NEN","corrected_redlistTW"
"43eb4e00-68a9-420f-9e51-84187b553fe2","species","Plantae","Aster formosanus","LC","NLC","corrected_redlistTW"
"2bd0a0fe-1595-48ce-8b01-bd7dacb2fb89","species","Plantae","Aster morrisonensis","EN","NEN","corrected_redlistTW"
"627820b9-2d98-4624-9748-105688abb17e","species","Plantae","Aster taiwanensis","LC","NLC","corrected_redlistTW"
"f8a6eb1d-ed5e-4476-8cd2-15afda2331c4","species","Plantae","Aster taoyuenensis","EN","NEN","corrected_redlistTW"
"15d44560-9227-40a7-a16f-0d2ebc453173","species","Plantae","Aster panduratus","NE","","corrected_redlistTW"
"a70c7183-6781-4714-9632-f1dda218865f","species","Plantae","Gnaphalium adnatum","LC","NLC","corrected_redlistTW"
"a3956017-506d-4191-91ec-ef4993786394","species","Plantae","Gnaphalium involucratum","","NLC","corrected_redlistTW"
"d5f1865a-1aff-4780-bcfa-c332c736b226","species","Plantae","Gnaphalium pensylvanicum","NA",NA,"corrected_redlistTW"
"768b5d35-e55c-4c22-a9f3-2d173dc2eeec","species","Plantae","Gnaphalium spicatum","NA",NA,"corrected_redlistTW"
"5bba033d-e731-4a56-b91e-5aa691745129","species","Plantae","Acmella brachyglossa","NA",NA,"corrected_redlistTW"
"404baf0f-4205-4407-ae91-5eb807b73406","species","Plantae","Acmella ciliata","NA",NA,"corrected_redlistTW"
"db3fe860-54d7-4fd3-8eba-b2eded92e528","species","Plantae","Acmella uliginosa","NA",NA,"corrected_redlistTW"
"486d643f-9c53-49e5-8a22-acdb5db59e5a","species","Plantae","Ageratina riparia","NA",NA,"corrected_redlistTW"
"065862cc-9aff-49d8-a306-aada0e98dbb5","species","Plantae","Elephantopus scaber","LC","NLC","corrected_redlistTW"
"5a1b206a-62cf-4887-a0ff-82014668ed49","species","Plantae","Erigeron annuus","LC",NA,"corrected_redlistTW"
"0e95fd70-a71e-4fd7-be49-74ae9799c8bb","species","Plantae","Erigeron bellioides","NA",NA,"corrected_redlistTW"
"4da79f58-882c-4c65-96bf-c4239bf055af","species","Plantae","Erigeron morrisonensis","LC","NLC","corrected_redlistTW"
"c5906503-36ee-4f7e-96a6-545490ebe79f","species","Plantae","Gaillardia pulchella","NA",NA,"corrected_redlistTW"
"c1db24d4-c630-4ab8-b811-836ef21554b2","species","Plantae","Lactuca serriola","NA",NA,"corrected_redlistTW"
"1de708c3-399b-4624-a1cd-570815a3ace0","species","Plantae","Pluchea indica","LC","NLC","corrected_redlistTW"
"56f0233b-880f-4074-9e9e-24108822d66e","species","Plantae","Pluchea sagittalis","NA",NA,"corrected_redlistTW"
"57a9091c-cb7c-4c5d-a149-bf525e96099d","species","Plantae","Sonchus arvensis","LC","NLC","corrected_redlistTW"
"0b717579-431e-4470-9fff-0bdf0b66c28e","species","Plantae","Sonchus asper","NA",NA,"corrected_redlistTW"
"2cd271da-7870-486b-8f72-225c98cc8e62","species","Plantae","Sonchus oleraceus","NA",NA,"corrected_redlistTW"
"629bd0d9-c9e9-417d-8ba5-cb98360c22d5","species","Plantae","Cichorium intybus","NA",NA,"corrected_redlistTW"
"2cd1d010-10d8-4fd6-9121-e82e1cd88c35","species","Plantae","Dendranthema arisanense","LC","NLC","corrected_redlistTW"
"638b27e9-def7-46ea-82cf-bf0ab0a68646","species","Plantae","Dendranthema horaimontana","CR","NCR","corrected_redlistTW"
"6932f1f8-e1b8-4ac3-bf84-efed4917b794","species","Plantae","Dendranthema lavandulifolium","","NEN","corrected_redlistTW"
"84de22f5-44a4-47ca-a24c-a81925cb5e60","species","Plantae","Argyranthemum frutescens","NA",NA,"corrected_redlistTW"
"758da701-ad22-4a5c-8ccd-72f3a3faddf1","species","Plantae","Leucanthemum vulgare","NA",NA,"corrected_redlistTW"
"565c39eb-bf6d-4329-b1b7-7c7c81330261","species","Plantae","Adenostemma lavenia","","NLC","corrected_redlistTW"
"66c2ac34-769e-4152-9445-93ae3524a6fa","species","Plantae","Ageratum conyzoides","NA",NA,"corrected_redlistTW"
"dbc3ddfb-47a2-4cd5-95b6-00906762afec","species","Plantae","Ainsliaea latifolia","","NLC","corrected_redlistTW"
"c432e376-6e90-4e6c-b32e-0b6a354401dc","species","Plantae","Ainsliaea secundiflora","VU","NVU","corrected_redlistTW"
"d567142c-a7fc-4961-b7d6-eac71fa4f551","species","Plantae","Bellis perennis","NA",NA,"corrected_redlistTW"
"4b16b8e8-7900-4738-ba65-48341291937f","species","Plantae","Blumea aromatica","LC","NLC","corrected_redlistTW"
"3561c4b6-9d34-422b-ab1b-4d6c8414ced1","species","Plantae","Blumea balsamifera","LC","NLC","corrected_redlistTW"
"9e862138-60ed-4e34-af8d-d771398ef1b0","species","Plantae","Blumea conspicua","VU","NVU","corrected_redlistTW"
"01ddeab9-529b-4a27-8e14-7ddbe716bdf8","species","Plantae","Blumea hieracifolia","LC","NLC","corrected_redlistTW"
"6cdad325-3828-4750-aeb1-33353b03d288","species","Plantae","Blumea linearis","VU","NVU","corrected_redlistTW"
"f7eb58d8-c637-420c-b01a-580c1046960e","species","Plantae","Blumea mollis","LC","NLC","corrected_redlistTW"
"28f80c4a-c983-4288-9ffc-946230e6d769","species","Plantae","Blumea oblongifolia","VU","NVU","corrected_redlistTW"
"e2593ec6-06f1-4891-8c9c-f814f3d23e0c","species","Plantae","Calyptocarpus vialis","NA",NA,"corrected_redlistTW"
"0f8c80c2-f856-49f6-879d-ef4cafce47f9","species","Plantae","Carpesium abrotanoides","VU","NVU","corrected_redlistTW"
"b34ac092-3a12-4fa8-b5f5-4585d1d9e715","species","Plantae","Carpesium cernuum","VU","NVU","corrected_redlistTW"
"0ff94574-48c6-4c7c-9052-d171c9511d73","species","Plantae","Carpesium divaricatum","NT","NNT","corrected_redlistTW"
"35b526c2-4814-4e87-8e97-5aadccbae5d9","species","Plantae","Centipeda minima","LC","NLC","corrected_redlistTW"
"2cff98fa-7df2-48df-a441-f9cdd1ce4552","species","Plantae","Chromolaena odorata","NA",NA,"corrected_redlistTW"
"d85b0dc6-abc7-479e-930b-8b24a20d9bb9","species","Plantae","Clibadium surinamense","NA",NA,"corrected_redlistTW"
"f28ac344-d5ae-41bd-991a-090faf6bcbc4","species","Plantae","Cosmos bipinnatus","NA",NA,"corrected_redlistTW"
"b26d3dc9-14c6-4476-aeea-58eb483bd289","species","Plantae","Cotula hemisphaerica","EN","NEN","corrected_redlistTW"
"fa544455-9967-426c-b3ae-bdf517ae44a8","species","Plantae","Crassocephalum crepidioides","NA",NA,"corrected_redlistTW"
"934c5b64-b131-41c4-873b-1a85e6012e92","species","Plantae","Crossostephium chinense","VU","NVU","corrected_redlistTW"
"4a7d8a3f-5d65-419f-8157-04d953615272","species","Plantae","Eclipta zippeliana","NA",NA,"corrected_redlistTW"
"aece28a8-b1dc-468f-9a8d-bc62d7e869fe","species","Plantae","Eclipta angustata","NA","","corrected_redlistTW"
"976ecc76-5146-46b0-a9d7-a49c89675730","species","Plantae","Eleutheranthera ruderalis","NA",NA,"corrected_redlistTW"
"8e534c9b-8e4d-4fbc-85df-f15b82f7cbd6","species","Plantae","Emilia fosbergii","NA",NA,"corrected_redlistTW"
"df3341bf-8959-4c65-b06d-6f62ecaeaaac","species","Plantae","Emilia sonchifolia","LC","NLC","corrected_redlistTW"
"0b1bafcd-3e1f-427b-9a3a-ae8963ab9e74","species","Plantae","Flaveria bidentis","NA",NA,"corrected_redlistTW"
"e0852c8d-298b-48a5-a424-d59042f636c3","species","Plantae","Galinsoga parviflora","NA",NA,"corrected_redlistTW"
"23d808ae-0af4-41c8-a71f-3115780883d3","species","Plantae","Galinsoga quadriradiata","NA",NA,"corrected_redlistTW"
"e098fded-93c7-42df-b560-f877b0e6d090","species","Plantae","Grangea maderaspatana","NA",NA,"corrected_redlistTW"
"b04db460-c395-4b6c-bd8b-fd1e9a35f977","species","Plantae","Guizotia abyssinica","NA",NA,"corrected_redlistTW"
"b9e35f2e-573f-4735-bc2e-974928efde42","species","Plantae","Gymnocoronis spilanthoides","NA",NA,"corrected_redlistTW"
"e4019433-0c0b-4099-977b-1e7bdc1f1a80","species","Plantae","Gynura bicolor","NA",NA,"corrected_redlistTW"
"ea8de320-2f95-428e-b915-c964a521b8e4","species","Plantae","Gynura elliptica","VU","NVU","corrected_redlistTW"
"f63135d6-a652-4232-a5f8-b3b66fd07f49","species","Plantae","Gynura japonica","LC","NLC","corrected_redlistTW"
"9af60689-59f3-41fd-b577-9c5cb4696774","species","Plantae","Hypochaeris glabra","NA",NA,"corrected_redlistTW"
"ad91bb8e-d6fc-45ad-b558-6ebc1b4d9deb","species","Plantae","Hypochaeris radicata","NA",NA,"corrected_redlistTW"
"5c0ed005-c3e0-467a-a251-46d60a3afd75","species","Plantae","Ixeris stolonifera","LC","NLC","corrected_redlistTW"
"a3556668-6543-493c-a2f9-30a35e7cf44f","species","Plantae","Laggera alata","VU","NVU","corrected_redlistTW"
"3a81b6b7-3d62-46b0-ba77-ca1f79f665db","species","Plantae","Lapsanastrum apogonoides","VU","NVU","corrected_redlistTW"
"527b78b7-5cbc-43cd-801b-ec906903a34c","species","Plantae","Ligularia kojimae","VU","NVU","corrected_redlistTW"
"3e4a7416-e029-4b44-8723-5cc0600fba65","species","Plantae","Ligularia stenocephala","LC","NLC","corrected_redlistTW"
"7766a563-73a0-4d83-8ab2-d7927607af40","species","Plantae","Parasenecio nokoensis","EN","NEN","corrected_redlistTW"
"7dbebf50-26f4-4c80-948b-e7784697513d","species","Plantae","Parthenium hysterophorus","NA",NA,"corrected_redlistTW"
"b1c7a654-07f8-4a89-b3b0-e0bb6a93fc60","species","Plantae","Petasites formosanus","LC","NLC","corrected_redlistTW"
"b25776f8-e7a9-4527-a34a-c0e2b7a7ca3d","species","Plantae","Picris hieracioides","","NLC","corrected_redlistTW"
"d5fde6e2-a4df-4849-a7cb-1ab5b3b5647c","species","Plantae","Praxelis clematidea","NA",NA,"corrected_redlistTW"
"790a1dba-ecec-46b5-8030-a4fbc7a43153","species","Plantae","Pseudelephantopus spicatus","NA",NA,"corrected_redlistTW"
"48876d28-5e90-4374-b844-a4af6fbe0bf0","species","Plantae","Sphaeranthus africanus","VU","NVU","corrected_redlistTW"
"86a7cbe5-5161-4c41-96a2-3801f2f10487","species","Plantae","Xanthium strumarium","NA",NA,"corrected_redlistTW"
"610c888f-c6a1-4a96-87d0-4702dd4e057e","species","Plantae","Thymophylla tenuiloba","NE","","corrected_redlistTW"
"ed68574e-ca4c-47d8-b619-74d075aac7a1","species","Plantae","Viburnum betulifolium","LC","NLC","corrected_redlistTW"
"518eadd5-a02c-4ae6-8aea-147055521636","species","Plantae","Viburnum foetidum","LC","NLC","corrected_redlistTW"
"9d9bde08-9cbf-4c6d-97ad-a3b283c0608c","species","Plantae","Viburnum formosanum","LC","NLC","corrected_redlistTW"
"fb539c7b-08f8-4a19-883d-c2e75ad3253c","species","Plantae","Viburnum odoratissimum","LC","NLC","corrected_redlistTW"
"63dee2a2-0327-45d3-823f-80d03b85b7f7","species","Plantae","Viburnum plicatum","LC","NNT","corrected_redlistTW"
"b31b53f3-1a31-4018-ba93-b1789d10f158","species","Plantae","Viburnum propinquum","LC","NLC","corrected_redlistTW"
"938b7b55-a3b2-46c2-89a9-52803661e644","species","Plantae","Viburnum sympodiale","LC","NLC","corrected_redlistTW"
"72fe52e6-a3fc-45ce-b48d-0345221581ec","species","Plantae","Viburnum urceolatum","LC","NLC","corrected_redlistTW"
"71f03077-bebf-4d68-9214-51b12e1ba1e7","species","Plantae","Viburnum phlebotrichum","NE","","corrected_redlistTW"
"24ce78cb-b637-43fa-b242-4db2cb4c04f1","species","Plantae","Valeriana fauriei","LC","NLC","corrected_redlistTW"
"57a1468b-d6df-4910-a703-a784bbde28b0","species","Plantae","Valeriana kawakamii","LC","NLC","corrected_redlistTW"
"8f7c10aa-f12c-4764-b8f7-335e9de80753","species","Plantae","Lonicera acuminata","LC","NLC","corrected_redlistTW"
"ab70c360-65c5-44d6-915c-0090ecd6b18a","species","Plantae","Lonicera japonica","LC","NLC","corrected_redlistTW"
"25f2cfab-552d-4858-adfb-797d77673d01","species","Plantae","Lonicera kawakamii","VU","NVU","corrected_redlistTW"
"ab544b83-d634-4252-ae9d-5074f6ec46c2","species","Plantae","Lonicera macrantha","VU","NVU","corrected_redlistTW"
"9461054b-3ef6-4295-9b1f-f5b905caf1a4","species","Plantae","Patrinia formosana","LC","NLC","corrected_redlistTW"
"d409468a-410e-4322-88e5-40ffedcf30d6","species","Plantae","Patrinia glabrifolia","LC","NLC","corrected_redlistTW"
"ead67651-d311-472e-bb8f-7bfef35bf119","species","Plantae","Pittosporum illicioides","","NLC","corrected_redlistTW"
"1a141451-0a4a-4b8a-abf4-975268269c5a","species","Plantae","Heptapleurum actinophyllum","NE","","corrected_redlistTW"
"e99adc36-c944-44c1-92d1-308acfbe0b07","species","Plantae","Heptapleurum taiwanianum","LC","NLC","corrected_redlistTW"
"0fe87971-413c-4d68-a3a9-a95859f4b092","species","Plantae","Hydrocotyle dichondroides","LC","NLC","corrected_redlistTW"
"d0940231-723b-4266-8c76-d24ebdc9c4b8","species","Plantae","Hydrocotyle leucocephala","NA",NA,"corrected_redlistTW"
"c6f3246c-62ec-40fe-bbe5-42dbded9bb52","species","Plantae","Hydrocotyle setulosa","LC","NLC","corrected_redlistTW"
"c67343c9-442b-4827-afe1-a264e63b1591","species","Plantae","Hydrocotyle verticillata","NA",NA,"corrected_redlistTW"
"cd8e0ebf-9f3d-4b41-92bf-4c626a68af4e","species","Plantae","Dendropanax trifidus","EN","NEN","corrected_redlistTW"
"da7e311b-2ea6-489f-b80d-b8681424f797","species","Plantae","Fatsia polycarpa","LC","NLC","corrected_redlistTW"
"8cce9577-f251-4f4e-a434-1c9f18765e15","species","Plantae","Pentapanax castanopsisicola","NT","NNT","corrected_redlistTW"
"3356de87-233d-40a6-9ab2-77690621c6d7","species","Plantae","Tetrapanax papyriferus","LC","NLC","corrected_redlistTW"
"e423c268-7ee0-4afd-a62b-6c0aefe0bda9","species","Plantae","Peucedanum japonicum","LC","NLC","corrected_redlistTW"
"48197926-8c6f-4296-b1c6-439345fdec00","species","Plantae","Pimpinella diversifolia","NT","NNT","corrected_redlistTW"
"7c2978a4-25a1-4f88-b861-cc595c7c7e4c","species","Plantae","Pimpinella niitakayamensis","LC","NLC","corrected_redlistTW"
"5d7d99ee-77e7-4400-8c4e-c0321fe9480a","species","Plantae","Bupleurum kaoi","EN","NEN","corrected_redlistTW"
"e4633ae2-1795-4b73-bea1-7bbff49dd6df","species","Plantae","Angelica dahurica","VU","NVU","corrected_redlistTW"
"014f9b25-a167-4c79-8896-4453ce44b5af","species","Plantae","Angelica hirsutiflora","VU","NVU","corrected_redlistTW"
"cec068e7-f9da-4951-81b6-5f184146da02","species","Plantae","Angelica tarokoensis","EN","NEN","corrected_redlistTW"
"067138fd-2b7b-4ed9-ba13-435f564e292c","species","Plantae","Sanicula lamelligera","LC","NLC","corrected_redlistTW"
"4b6f09cb-e349-4992-8c48-606e7d899d53","species","Plantae","Sanicula petagnioides","LC","NLC","corrected_redlistTW"
"097285b4-e33e-4642-9fe7-bf5bdfd279c4","species","Plantae","Chaerophyllum involucratum","LC","NLC","corrected_redlistTW"
"60af799c-5004-4673-9801-99f05014601a","species","Plantae","Chaerophyllum nanhuense","EN","NEN","corrected_redlistTW"
"1b062c5e-1c69-427b-a636-5f544fba58ac","species","Plantae","Apium leptophyllum","NA",NA,"corrected_redlistTW"
"8002a025-098e-419e-8f6b-f97486f5114e","species","Plantae","Torilis japonica","LC","NLC","corrected_redlistTW"
"2362776f-1de0-4a6e-b203-757f6cd856ea","species","Plantae","Foeniculum vulgare","NA",NA,"corrected_redlistTW"
"bb4e601a-b5f7-4f9f-8cdb-c77e67a924a7","species","Plantae","Cnidium monnieri","","NLC","corrected_redlistTW"
"70e2915d-aa5b-4f81-b92c-097250df28a6","species","Plantae","Cryptotaenia japonica","LC","NLC","corrected_redlistTW"
"d1c77b2c-9aad-4a7e-81a7-b1e819485186","species","Plantae","Oenanthe pterocaulon","NT","NNT","corrected_redlistTW"
"53dc7bb8-fd96-4a3b-9a2c-a1e5fbadd9e9","species","Plantae","Oenanthe thomsonii","LC","NLC","corrected_redlistTW"
"7c636ef0-525c-4d2b-95ca-3d38d767a157","species","Plantae","Arabis stelleri","","NVU","corrected_redlistTW"
"f0dfa6f9-6990-428e-bbf0-b8d473720a0b","species","Plantae","Morina nepalensis","NE","","corrected_redlistTW"
"21f004ac-abf3-482a-97d5-fcd269d205fd","species","Plantae","Arabidopsis halleri","","NEN","corrected_redlistTW"
"561056b8-745d-4f86-937f-47d6b4bc945b","infraspecies","Plantae","Isoetes taiwanensis kinmenensis","NE","NCR","corrected_redlistTW"
"1a09d6b2-dbca-4134-82d9-e7b08b757721","infraspecies","Plantae","Selaginella doederleinii doederleinii","LC","NLC","corrected_redlistTW"
"6b69656a-3767-47f1-9d23-f60d112cd289","infraspecies","Plantae","Selaginella helvetica pseudonipponica","NT","NNT","corrected_redlistTW"
"29aa597a-12b8-4f8d-acc5-88d560ee1a0f","infraspecies","Plantae","Crepidomanes schmidtianum latifrons","LC","NLC","corrected_redlistTW"
"c23facae-4d3f-45f1-9d7f-d40ab573855e","infraspecies","Plantae","Lindsaea orbiculata orbiculata","LC","NLC","corrected_redlistTW"
"52aa72be-9c41-447a-b1a6-5c6ba3f29484","species","Plantae","Lindsaea javanensis","","NLC","corrected_redlistTW"
"697b5bf6-eddb-46cf-ba1c-95280831e16c","infraspecies","Plantae","Lindsaea orbiculata recedens","LC","NLC","corrected_redlistTW"
